Date,BlkCnt,PriceUSD,SplyCur,SplyCurRev,BTCPerBlock,S2F 30 Day,S2F 60 Day,S2F 90 Day,S2F 180 Day,S2F 365 Day,S2F 30 Day Price,S2F 60 Day Price,S2F 90 Day Price,S2F 180 Day Price,S2F 365 Day Price,,
5/12/10,127,,2779700,1779700,50,0.576687216,0.562278348,0.552265463,0.614414417,,0.02,0.02,0.02,,,,
5/13/10,128,,2786100,1786100,50,0.585805027,0.564137726,0.55617632,0.615568131,,0.03,0.02,0.02,,,,
5/14/10,123,,2792250,1792250,50,0.594584134,0.566733555,0.561959127,0.617105474,,0.03,0.02,0.02,,,,
5/15/10,91,,2796800,1796800,50,0.611520463,0.570091456,0.567608193,0.618801739,,0.03,0.02,0.02,,,,
5/16/10,113,,2802450,1802450,50,0.624959187,0.573156303,0.571700188,0.620292709,,0.03,0.02,0.02,,,,
5/17/10,143,,2809600,1809600,50,0.637933719,0.575262992,0.575894088,0.621365743,,0.04,0.02,0.02,,,,
5/18/10,168,,2818000,1818000,50,0.651655724,0.577096292,0.581230434,0.622127503,,0.04,0.03,0.03,,,,
5/19/10,164,,2826200,1826200,50,0.664447234,0.581270714,0.585522255,0.623246907,,0.04,0.03,0.03,,,,
5/20/10,203,,2836350,1836350,50,0.668436124,0.58337183,0.588355808,0.623904416,,0.04,0.03,0.03,,,,
5/21/10,176,,2845150,1845150,50,0.678095973,0.586337384,0.592406892,0.625386245,,0.04,0.03,0.03,,,,
5/22/10,195,,2854900,1854900,50,0.676236568,0.590120125,0.596624841,0.626559269,,0.04,0.03,0.03,,,,
5/23/10,211,,2865450,1865450,50,0.671005066,0.591188192,0.601941991,0.627586687,,0.04,0.03,0.03,,,,
5/24/10,188,,2874850,1874850,50,0.671447757,0.594109919,0.607439433,0.628647671,,0.04,0.03,0.03,,,,
5/25/10,210,,2885350,1885350,50,0.667644438,0.596689542,0.609280238,0.629472018,,0.04,0.03,0.03,,,,
5/26/10,223,,2896500,1896500,50,0.66316406,0.597629492,0.610124779,0.630017025,,0.04,0.03,0.03,,,,
5/27/10,192,,2906100,1906100,50,0.664823906,0.60030943,0.612414177,0.630636021,,0.04,0.03,0.03,,,,
5/28/10,223,,2917250,1917250,50,0.662666912,0.602205758,0.613956591,0.630875526,,0.04,0.03,0.03,,,,
5/29/10,184,,2926450,1926450,50,0.660706681,0.606892894,0.615783081,0.631605981,,0.04,0.03,0.03,,,,
5/30/10,149,,2933900,1933900,50,0.662570592,0.612762856,0.620013073,0.632450751,,0.04,0.03,0.03,,,,
5/31/10,142,,2941000,1941000,50,0.670734692,0.616557475,0.624155894,0.633764015,,0.04,0.03,0.03,,,,
6/1/10,135,,2947750,1947750,50,0.675908977,0.619959497,0.627021507,0.63498,,0.04,0.03,0.03,,,,
6/2/10,147,,2955100,1955100,50,0.680182648,0.62314358,0.630952754,0.635046207,,0.04,0.03,0.03,,,,
6/3/10,152,,2962700,1962700,50,0.680522287,0.626720312,0.634193978,0.635672577,,0.04,0.03,0.03,,,,
6/4/10,125,,2968950,1968950,50,0.684421683,0.63043049,0.638388587,0.63723645,,0.04,0.03,0.04,,,,
6/5/10,145,,2976200,1976200,50,0.687523375,0.633615749,0.642174739,0.638891034,,0.05,0.03,0.04,,,,
6/6/10,148,,2983600,1983600,50,0.687768894,0.638791719,0.643603986,0.640380805,,0.05,0.04,0.04,,,,
6/7/10,157,,2991450,1991450,50,0.690054055,0.642957171,0.645683716,0.641633955,,0.05,0.04,0.04,,,,
6/8/10,160,,2999450,1999450,50,0.690352263,0.647383715,0.648362794,0.643035175,,0.05,0.04,0.04,,,,
6/9/10,168,,3007850,2007850,50,0.687476639,0.656047574,0.649591683,0.644559695,,0.05,0.04,0.04,,,,
6/10/10,160,,3015850,2015850,50,0.68324248,0.662811487,0.650515514,0.646076433,,0.04,0.04,0.04,,,,
6/11/10,168,,3024250,2024250,50,0.680338223,0.66791133,0.652585653,0.647632201,,0.04,0.04,0.04,,,,
6/12/10,135,,3031000,2031000,50,0.681631306,0.673790139,0.654333992,0.649096945,,0.04,0.04,0.04,,,,
6/13/10,172,,3039600,2039600,50,0.677737442,0.677189886,0.655520162,0.650538523,,0.04,0.04,0.04,,,,
6/14/10,161,,3047650,2047650,50,0.670918876,0.683659998,0.656609663,0.652578519,,0.04,0.04,0.04,,,,
6/15/10,184,,3056850,2056850,50,0.664528948,0.687989274,0.657507608,0.655192963,,0.04,0.05,0.04,,,,
6/16/10,142,,3063950,2063950,50,0.666953906,0.69595785,0.659691721,0.659221733,,0.04,0.05,0.04,,,,
6/17/10,146,,3071250,2071250,50,0.672220044,0.705583778,0.662325481,0.662669233,,0.04,0.05,0.04,,,,
6/18/10,150,,3078750,2078750,50,0.676524112,0.714206978,0.666539003,0.665608536,,0.04,0.05,0.04,,,,
6/19/10,150,,3086250,2086250,50,0.686164877,0.720927487,0.670382235,0.668552613,,0.04,0.05,0.04,,,,
6/20/10,185,,3095500,2095500,50,0.687968351,0.726720999,0.673091422,0.671015396,,0.05,0.05,0.04,,,,
6/21/10,154,,3103200,2103200,50,0.696197154,0.729776268,0.677904915,0.673481069,,0.05,0.06,0.04,,,,
6/22/10,156,,3111000,2111000,50,0.706604966,0.732019193,0.681086749,0.675934874,,0.05,0.06,0.04,,,,
6/23/10,187,,3120350,2120350,50,0.709879195,0.733790916,0.684103405,0.678092186,,0.05,0.06,0.04,,,,
6/24/10,169,,3128800,2128800,50,0.718709645,0.735863161,0.688090174,0.680904902,,0.05,0.06,0.05,,,,
6/25/10,150,,3136300,2136300,50,0.732219772,0.739544283,0.69178397,0.683680722,,0.06,0.06,0.05,,,,
6/26/10,159,,3144250,2144250,50,0.740036641,0.743941435,0.695591604,0.685735454,,0.06,0.06,0.05,,,,
6/27/10,178,,3153150,2153150,50,0.750195985,0.747186966,0.699260716,0.688425439,,0.06,0.06,0.05,,,,
6/28/10,152,,3160750,2160750,50,0.757985021,0.749428802,0.704652389,0.69060912,,0.06,0.06,0.05,,,,
6/29/10,169,,3169200,2169200,50,0.757715304,0.750380518,0.709284223,0.692614092,,0.06,0.06,0.05,0.05,,,
6/30/10,182,,3178300,2178300,50,0.754481063,0.753607729,0.71159919,0.694395693,,0.06,0.06,0.05,0.05,,,
7/1/10,211,,3188850,2188850,50,0.746186145,0.752821339,0.712449922,0.695847141,,0.06,0.06,0.05,0.05,,,
7/2/10,167,,3197200,2197200,50,0.745938789,0.755061277,0.714884664,0.698929681,,0.06,0.06,0.05,0.05,,,
7/3/10,212,,3207800,2207800,50,0.740363173,0.752724313,0.716395632,0.701600079,,0.06,0.06,0.05,0.05,,,
7/4/10,166,,3216100,2216100,50,0.736982422,0.753288691,0.718474284,0.704964511,,0.06,0.06,0.05,0.05,,,
7/5/10,179,,3225050,2225050,50,0.734903845,0.753992257,0.720428686,0.707446524,,0.06,0.06,0.05,0.05,,,
7/6/10,169,,3233500,2233500,50,0.734595208,0.753980255,0.724305948,0.709789957,,0.06,0.06,0.05,0.05,,,
7/7/10,156,,3241300,2241300,50,0.737308138,0.756458016,0.728128215,0.712199897,,0.06,0.06,0.05,0.05,,,
7/8/10,151,,3248850,2248850,50,0.741126649,0.758383368,0.732414422,0.714599,,0.06,0.06,0.06,0.05,,,
7/9/10,199,,3258800,2258800,50,0.739807908,0.756231342,0.738630573,0.717552671,,0.06,0.06,0.06,0.05,,,
7/10/10,198,,3268700,2268700,50,0.737466851,0.752875717,0.743099734,0.719793456,,0.06,0.06,0.06,0.05,,,
7/11/10,179,,3277650,2277650,50,0.738769178,0.751899225,0.747222364,0.722168424,,0.06,0.06,0.06,0.05,,,
7/12/10,659,,3310600,2310600,50,0.679228644,0.724165219,0.735049653,0.721140417,,0.04,0.05,0.06,0.05,,,
7/13/10,692,,3345200,2345200,50,0.630746611,0.697192022,0.722203688,0.719440755,,0.03,0.05,0.05,0.05,,,
7/14/10,578,,3374100,2374100,50,0.597737806,0.676014228,0.714942013,0.718539979,,0.03,0.04,0.05,0.05,,,
7/15/10,624,,3405300,2405300,50,0.567357987,0.655870915,0.706140816,0.717003864,,0.02,0.04,0.05,0.05,,,
7/16/10,505,,3430550,2430550,50,0.544929713,0.64343742,0.701690316,0.716432502,,0.02,0.04,0.05,0.05,,,
7/17/10,173,,3439200,2439200,50,0.544862595,0.645467456,0.707168225,0.717952282,,0.02,0.04,0.05,0.05,,,
7/18/10,172,0.08584,3447800,2447800,50,0.545153885,0.647326387,0.712173597,0.719453018,0.994515094,0.02,0.04,0.05,0.05,0.16,,
7/19/10,174,0.0808,3456500,2456500,50,0.545318324,0.651146044,0.716014337,0.721666016,0.995945672,0.02,0.04,0.05,0.05,0.16,,
7/20/10,181,0.074735729,3465550,2465550,50,0.547623146,0.653281577,0.720269931,0.724195284,0.997370603,0.02,0.04,0.05,0.05,0.16,,
7/21/10,207,0.079192863,3475900,2475900,50,0.546011887,0.655390113,0.721242708,0.725636217,0.999031594,0.02,0.04,0.05,0.05,0.16,,
7/22/10,176,0.05846976,3484700,2484700,50,0.546486267,0.659578257,0.722696259,0.727869261,1.000241536,0.02,0.04,0.05,0.05,0.16,,
7/23/10,194,0.06059287,3494400,2494400,50,0.548106344,0.66183255,0.72440673,0.729843703,1.001767068,0.02,0.04,0.05,0.06,0.16,,
7/24/10,189,0.05454,3503850,2503850,50,0.548715879,0.665467714,0.725826089,0.733087151,1.003225419,0.02,0.04,0.05,0.06,0.16,,
7/25/10,231,0.050540618,3515400,2515400,50,0.545357968,0.668105366,0.726313738,0.73568261,1.003851142,0.02,0.04,0.05,0.06,0.16,,
7/26/10,243,0.056,3527550,2527550,50,0.54198757,0.668577796,0.727139782,0.73750844,1.004251346,0.02,0.04,0.05,0.06,0.16,,
7/27/10,166,0.058622016,3535850,2535850,50,0.544619878,0.673863651,0.73012387,0.740171149,1.005711,0.02,0.04,0.06,0.06,0.16,,
7/28/10,159,0.058911099,3543800,2543800,50,0.545828096,0.677344949,0.731900066,0.743327534,1.006508794,0.02,0.04,0.06,0.06,0.16,,
7/29/10,180,0.0699,3552800,2552800,50,0.546973874,0.678039031,0.732950086,0.746621041,1.006862822,0.02,0.04,0.06,0.06,0.16,,
7/30/10,182,0.064657382,3561900,2561900,50,0.548923679,0.678264208,0.735605671,0.748905003,1.007135135,0.02,0.04,0.06,0.06,0.16,,
7/31/10,203,0.067545799,3572050,2572050,50,0.551673721,0.677242896,0.736461835,0.751448929,1.007442079,0.02,0.04,0.06,0.06,0.16,,
8/1/10,239,0.0611,3584000,2584000,50,0.549078494,0.675412821,0.736462677,0.752843984,1.00795756,0.02,0.04,0.06,0.06,0.16,,
8/2/10,242,0.06,3596100,2596100,50,0.549518625,0.673754601,0.735406108,0.756995414,1.008370395,0.02,0.04,0.06,0.06,0.16,,
8/3/10,227,0.060012151,3607450,2607450,50,0.547619673,0.671295094,0.73482242,0.760349912,1.008567671,0.02,0.04,0.06,0.06,0.16,,
8/4/10,243,0.05701578,3619600,2619600,50,0.545709261,0.669286879,0.734302015,0.7634415,1.010102568,0.02,0.04,0.06,0.06,0.16,,
8/5/10,218,0.061,3630500,2630500,50,0.544598185,0.668435552,0.733770506,0.76602963,1.011750226,0.02,0.04,0.06,0.06,0.17,,
8/6/10,147,0.061671315,3637850,2637850,50,0.546739602,0.670821748,0.736112231,0.76976096,1.013466267,0.02,0.04,0.06,0.07,0.17,,
8/7/10,155,0.059003945,3645600,2645600,50,0.548069503,0.67305293,0.737773949,0.773051758,1.014981489,0.02,0.04,0.06,0.07,0.17,,
8/8/10,199,0.0609,3655550,2655550,50,0.550130771,0.673967527,0.737587328,0.776143129,1.016478469,0.02,0.04,0.06,0.07,0.17,,
8/9/10,190,0.0704,3665050,2665050,50,0.552656,0.67481579,0.736946974,0.778412244,1.018380175,0.02,0.04,0.06,0.07,0.17,,
8/10/10,191,0.069338729,3674600,2674600,50,0.553798053,0.676036402,0.736943134,0.780692999,1.019769326,0.02,0.04,0.06,0.07,0.17,,
8/11/10,233,0.067,3686250,2686250,50,0.587748359,0.673903613,0.735836265,0.782935004,1.021038428,0.03,0.04,0.06,0.07,0.17,,
8/12/10,217,0.07,3697100,2697100,50,0.629950134,0.67431012,0.734970831,0.78644595,1.022170848,0.03,0.04,0.06,0.07,0.17,,
8/13/10,215,0.0645,3707850,2707850,50,0.666855472,0.674229063,0.732878592,0.789417168,1.023723111,0.04,0.04,0.06,0.07,0.17,,
8/14/10,281,0.066996434,3721900,2721900,50,0.706626052,0.672784928,0.729950976,0.791058048,1.024811747,0.05,0.04,0.06,0.07,0.17,,
8/15/10,207,0.065117932,3732250,2732250,50,0.744343696,0.672058935,0.730185313,0.79378536,1.025215287,0.06,0.04,0.06,0.07,0.17,,
8/16/10,147,0.0655,3739600,2739600,50,0.749575908,0.673816422,0.732983733,0.798083478,1.025510491,0.06,0.04,0.06,0.07,0.17,,
8/17/10,129,0.07,3746050,2746050,50,0.756756881,0.676465577,0.736107212,0.801833405,1.02577464,0.06,0.04,0.06,0.08,0.17,,
8/18/10,133,0.068,3752700,2752700,50,0.763839686,0.67896861,0.740708185,0.805181583,1.025901908,0.06,0.04,0.06,0.08,0.17,,
8/19/10,135,0.0667,3759450,2759450,50,0.771705034,0.683196354,0.744189357,0.808907245,1.02618025,0.07,0.04,0.06,0.08,0.17,,
8/20/10,193,0.0655,3769100,2769100,50,0.776252593,0.683577895,0.74687353,0.812460472,1.026505042,0.07,0.04,0.06,0.08,0.17,,
8/21/10,173,0.0664,3777750,2777750,50,0.779075991,0.684839053,0.750766916,0.817113135,1.026685886,0.07,0.04,0.06,0.08,0.17,,
8/22/10,212,0.065928989,3788350,2788350,50,0.77965454,0.686166024,0.752641879,0.821161931,1.026714044,0.07,0.04,0.06,0.08,0.17,,
8/23/10,213,0.06491,3799000,2799000,50,0.77945043,0.686525797,0.755392528,0.823265898,1.026892174,0.07,0.04,0.06,0.08,0.17,,
8/24/10,215,0.065,3809750,2809750,50,0.7845706,0.68583668,0.758625862,0.824927152,1.027068026,0.07,0.04,0.06,0.08,0.17,,
8/25/10,216,0.0648,3820550,2820550,50,0.791215111,0.685571573,0.760542492,0.827014784,1.02789723,0.07,0.04,0.06,0.08,0.17,,
8/26/10,210,0.064075114,3831050,2831050,50,0.788242009,0.686499605,0.763916747,0.829156816,1.028687184,0.07,0.04,0.06,0.08,0.17,,
8/27/10,171,0.065,3839600,2839600,50,0.789018867,0.687609283,0.766769252,0.831290662,1.029138881,0.07,0.05,0.07,0.09,0.17,,
8/28/10,170,0.0646,3848100,2848100,50,0.79272066,0.689616765,0.768181178,0.834398186,1.030445558,0.07,0.05,0.07,0.09,0.18,,
8/29/10,162,0.064,3856200,2856200,50,0.7976764,0.692598213,0.76952414,0.837417947,1.031808247,0.07,0.05,0.07,0.09,0.18,,
8/30/10,149,0.06497,3863650,2863650,50,0.807162185,0.697594823,0.770941674,0.839677117,1.033528828,0.08,0.05,0.07,0.09,0.18,,
8/31/10,184,0.06,3872850,2872850,50,0.817464627,0.698955547,0.771859409,0.842399777,1.035018824,0.08,0.05,0.07,0.09,0.18,,
9/1/10,157,0.062024828,3880700,2880700,50,0.831939083,0.703729716,0.773757722,0.845053345,1.03637214,0.09,0.05,0.07,0.09,0.18,,
9/2/10,156,0.0634,3888500,2888500,50,0.84472855,0.706159902,0.774545024,0.847871048,1.037498653,0.09,0.05,0.07,0.09,0.18,,
9/3/10,164,0.06085,3896700,2896700,50,0.859202207,0.708955353,0.775942199,0.850657768,1.0385229,0.10,0.05,0.07,0.09,0.18,,
9/4/10,181,0.062178276,3905750,2905750,50,0.867679445,0.710535566,0.776973704,0.851895014,1.039587135,0.10,0.05,0.07,0.09,0.18,,
9/5/10,165,0.06165,3914000,2914000,50,0.867307077,0.712076258,0.778841849,0.853831494,1.04088157,0.10,0.05,0.07,0.09,0.18,,
9/6/10,158,0.0616,3921900,2921900,50,0.869186263,0.713635434,0.781037989,0.856248023,1.042028494,0.10,0.05,0.07,0.09,0.18,,
9/7/10,160,0.061239118,3929900,2929900,50,0.877760884,0.7176686,0.783516182,0.857904163,1.043355946,0.10,0.05,0.07,0.09,0.18,,
9/8/10,165,0.061,3938150,2938150,50,0.884261372,0.721463233,0.785509425,0.859197512,1.044508434,0.11,0.05,0.07,0.10,0.18,,
9/9/10,135,0.061114971,3944900,2944900,50,0.895473827,0.725504909,0.788725059,0.861631238,1.045402911,0.11,0.05,0.07,0.10,0.18,,
9/10/10,177,0.061011524,3953750,2953750,50,0.907566253,0.754952881,0.789294953,0.862889542,1.046501329,0.11,0.06,0.07,0.10,0.19,,
9/11/10,160,0.063620865,3961750,2961750,50,0.919824322,0.789656984,0.791947645,0.864586404,1.047609784,0.12,0.07,0.07,0.10,0.19,,
9/12/10,177,0.0615,3970600,2970600,50,0.929244164,0.818638404,0.793625562,0.865862891,1.048737004,0.12,0.08,0.07,0.10,0.19,,
9/13/10,171,0.06218,3979150,2979150,50,0.951843125,0.853399473,0.796470705,0.867457776,1.04997621,0.13,0.09,0.07,0.10,0.19,,
9/14/10,203,0.06199,3989300,2989300,50,0.955829179,0.879448377,0.796550139,0.868797349,1.051163936,0.14,0.10,0.07,0.10,0.19,,
9/15/10,169,0.0604,3997750,2997750,50,0.954446682,0.882250151,0.797810289,0.87084264,1.051823652,0.14,0.10,0.07,0.10,0.19,,
9/16/10,219,0.0619,4008700,3008700,50,0.941520697,0.88176292,0.797753893,0.873329095,1.052950234,0.13,0.10,0.07,0.10,0.19,,
9/17/10,208,0.060000526,4019100,3019100,50,0.931475997,0.88213724,0.798022851,0.875703584,1.054302277,0.13,0.10,0.07,0.10,0.19,,
9/18/10,237,0.061,4030950,3030950,50,0.917566033,0.88121393,0.79892836,0.877643749,1.05551009,0.12,0.10,0.07,0.10,0.19,,
9/19/10,209,0.0627,4041400,3041400,50,0.91802454,0.884095781,0.799333028,0.88061795,1.056665393,0.12,0.10,0.07,0.10,0.19,,
9/20/10,203,0.062101736,4051550,3051550,50,0.916042107,0.884933682,0.799996796,0.882727577,1.057894646,0.12,0.11,0.08,0.10,0.19,,
9/21/10,172,0.06265,4060150,3060150,50,0.925383289,0.889153082,0.802891609,0.885604923,1.058985362,0.12,0.11,0.08,0.11,0.19,,
9/22/10,174,0.06188187,4068850,3068850,50,0.934720202,0.89286459,0.804960098,0.888722461,1.05926514,0.13,0.11,0.08,0.11,0.19,,
9/23/10,234,0.062153513,4080550,3080550,50,0.93499221,0.896030754,0.804434918,0.89064627,1.059682496,0.13,0.11,0.08,0.11,0.19,,
9/24/10,228,0.0622,4091950,3091950,50,0.936377586,0.900541732,0.804472544,0.892842991,1.061212932,0.13,0.11,0.08,0.11,0.19,,
9/25/10,207,0.06202,4102300,3102300,50,0.940031564,0.900286209,0.805932345,0.895517074,1.06264986,0.13,0.11,0.08,0.11,0.19,,
9/26/10,205,0.062,4112550,3112550,50,0.937263335,0.899608008,0.806343856,0.898738898,1.064247004,0.13,0.11,0.08,0.11,0.20,,
9/27/10,229,0.062200442,4124000,3124000,50,0.930652857,0.899044549,0.80676725,0.901517198,1.065575168,0.12,0.11,0.08,0.11,0.20,,
9/28/10,212,0.061903898,4134600,3134600,50,0.92542513,0.899732342,0.808234935,0.903413089,1.066879956,0.12,0.11,0.08,0.11,0.20,,
9/29/10,164,0.06191,4142800,3142800,50,0.925353139,0.905168038,0.812345496,0.905564693,1.068289201,0.12,0.11,0.08,0.11,0.20,,
9/30/10,146,0.0619,4150100,3150100,50,0.933858715,0.914722942,0.81512959,0.908066037,1.069661624,0.13,0.12,0.08,0.11,0.20,,
10/1/10,154,0.061973314,4157800,3157800,50,0.936648161,0.924141732,0.819616438,0.910738191,1.070967086,0.13,0.12,0.08,0.12,0.20,,
10/2/10,100,0.0614,4162800,3162800,50,0.94770749,0.936188582,0.82377574,0.913596126,1.072153765,0.13,0.13,0.08,0.12,0.20,,
10/3/10,122,0.061064868,4168900,3168900,50,0.95686089,0.948325266,0.82785676,0.916351123,1.073057583,0.14,0.13,0.08,0.12,0.20,,
10/4/10,153,0.061294477,4176550,3176550,50,0.964129621,0.956272508,0.830559254,0.91964178,1.073829927,0.14,0.14,0.09,0.12,0.20,,
10/5/10,126,0.0614,4182850,3182850,50,0.973048576,0.960015081,0.833532291,0.923010001,1.074669953,0.14,0.14,0.09,0.12,0.20,,
10/6/10,171,0.06281,4191400,3191400,50,0.973309274,0.961183032,0.834884672,0.925979523,1.075233314,0.15,0.14,0.09,0.12,0.20,,
10/7/10,160,0.067,4199400,3199400,50,0.975749104,0.967047471,0.838712684,0.931039626,1.076115839,0.15,0.14,0.09,0.12,0.20,,
10/8/10,154,0.084453108,4207100,3207100,50,0.98009764,0.972593895,0.842702239,0.935184225,1.077184026,0.15,0.14,0.09,0.13,0.20,,
10/9/10,158,0.0938,4215000,3215000,50,0.978328676,0.9779666,0.845724357,0.938736761,1.078406709,0.15,0.15,0.09,0.13,0.20,,
10/10/10,178,0.097146201,4223900,3223900,50,0.980855385,0.985689881,0.87039773,0.941642083,1.079563339,0.15,0.15,0.10,0.13,0.21,,
10/11/10,159,0.095,4231850,3231850,50,0.983456153,0.993479222,0.898770113,0.94455154,1.080687499,0.15,0.16,0.11,0.13,0.21,,
10/12/10,155,0.0949,4239600,3239600,50,0.989845699,1.001479993,0.922941051,0.948531116,1.081525005,0.15,0.16,0.12,0.13,0.21,,
10/13/10,176,0.104865589,4248400,3248400,50,0.991612928,1.014213792,0.950035989,0.951842356,1.082312959,0.15,0.17,0.13,0.13,0.21,,
10/14/10,205,0.102,4258650,3258650,50,0.994372551,1.01760732,0.970296751,0.955299893,1.083273773,0.16,0.17,0.14,0.14,0.21,,
10/15/10,177,0.105,4267500,3267500,50,0.995594602,1.017471657,0.972697008,0.959834324,1.084305364,0.16,0.17,0.14,0.14,0.21,,
10/16/10,258,0.101,4280400,3280400,50,0.992351556,1.009158483,0.971493819,0.962878107,1.085021582,0.15,0.16,0.14,0.14,0.21,,
10/17/10,270,0.102,4293900,3293900,50,0.985194712,1.000485982,0.969900311,0.964974035,1.085662492,0.15,0.16,0.14,0.14,0.21,,
10/18/10,249,0.1024,4306350,3306350,50,0.98676396,0.993800675,0.969629381,0.967759009,1.086632158,0.15,0.16,0.14,0.14,0.21,,
10/19/10,256,0.097544892,4319150,3319150,50,0.982202878,0.991934731,0.970555052,0.968716989,1.088263742,0.15,0.15,0.14,0.14,0.21,,
10/20/10,264,0.099,4332350,3332350,50,0.97539808,0.987709271,0.96935686,0.969299684,1.089572979,0.15,0.15,0.14,0.14,0.21,,
10/21/10,186,0.107,4341650,3341650,50,0.975687973,0.992792931,0.97252109,0.971489115,1.090723635,0.15,0.16,0.14,0.14,0.21,,
10/22/10,154,0.1025,4349350,3349350,50,0.981422606,1.000414431,0.976779566,0.97384249,1.092096254,0.15,0.16,0.15,0.15,0.21,,
10/23/10,175,0.104556424,4358100,3358100,50,0.994445034,1.00668631,0.98258533,0.976070088,1.093416254,0.16,0.16,0.15,0.15,0.21,,
10/24/10,205,0.11501,4368350,3368350,50,1.001630553,1.010772855,0.987811673,0.978328588,1.094206312,0.16,0.16,0.15,0.15,0.21,,
10/25/10,203,0.139118553,4378500,3378500,50,1.005376291,1.014466824,0.988613059,0.980612453,1.09524427,0.16,0.17,0.15,0.15,0.22,,
10/26/10,241,0.151,4390550,3390550,50,1.002429289,1.011617542,0.987335137,0.98139519,1.096130221,0.16,0.17,0.15,0.15,0.22,,
10/27/10,213,0.1877,4401200,3401200,50,1.008480104,1.010850425,0.988510201,0.982488349,1.096931289,0.16,0.16,0.15,0.15,0.22,,
10/28/10,219,0.1731,4412150,3412150,50,1.010451036,1.008906142,0.989534907,0.984613288,1.0977544,0.16,0.16,0.15,0.15,0.22,,
10/29/10,223,0.19,4423300,3423300,50,1.003091349,1.005511028,0.991602197,0.985869388,1.098214715,0.16,0.16,0.15,0.15,0.22,,
10/30/10,252,0.197610544,4435900,3435900,50,0.988113155,1.003117804,0.994492569,0.986818344,1.098872631,0.15,0.16,0.16,0.15,0.22,,
10/31/10,179,0.1925,4444850,3444850,50,0.986372953,1.003769764,1.000783586,0.988151545,1.099396821,0.15,0.16,0.16,0.15,0.22,,
11/1/10,177,0.194525061,4453700,3453700,50,0.975819022,1.004478958,1.006318771,0.989538996,1.099554282,0.15,0.16,0.16,0.15,0.22,,
11/2/10,176,0.1938,4462500,3462500,50,0.969308723,1.005970453,1.012892542,0.991282835,1.099852294,0.14,0.16,0.17,0.15,0.22,,
11/3/10,190,0.1931,4472000,3472000,50,0.965882088,1.007928876,1.017361365,0.992331959,1.10063242,0.14,0.16,0.17,0.15,0.22,,
11/4/10,201,0.229275161,4482050,3482050,50,0.956537067,1.007643307,1.017042965,0.99385076,1.101409164,0.14,0.16,0.17,0.16,0.22,,
11/5/10,219,0.259112414,4493000,3493000,50,0.951909451,1.005413729,1.016388566,0.994788255,1.102049187,0.13,0.16,0.17,0.16,0.22,,
11/6/10,218,0.400982303,4503900,3503900,50,0.945785816,1.003455682,1.018418509,0.995305964,1.102774325,0.13,0.16,0.17,0.16,0.22,,
11/7/10,241,0.34,4515950,3515950,50,0.935671659,1.000284499,1.018858356,0.99500353,1.10357978,0.13,0.16,0.17,0.16,0.22,,
11/8/10,275,0.243184629,4529700,3529700,50,0.921869491,0.992176227,1.017818953,0.994670841,1.104394487,0.12,0.15,0.17,0.16,0.22,,
11/9/10,217,0.217272694,4540550,3540550,50,0.919008715,0.991834048,1.021903697,0.99519773,1.105144052,0.12,0.15,0.17,0.16,0.22,,
11/10/10,203,0.229549731,4550700,3550700,50,0.915284165,0.99104629,1.025673698,0.995780453,1.106154301,0.12,0.15,0.17,0.16,0.22,,
11/11/10,219,0.2231,4561650,3561650,50,0.908984183,0.990570531,1.02859577,0.995229134,1.106893122,0.12,0.15,0.17,0.16,0.22,,
11/12/10,169,0.2682,4570100,3570100,50,0.912132038,0.993088677,1.037843233,0.996010104,1.107746249,0.12,0.16,0.18,0.16,0.22,,
11/13/10,223,0.276,4581250,3581250,50,0.912428131,0.994507357,1.040103587,0.996865007,1.10874613,0.12,0.16,0.18,0.16,0.22,,
